fecha,algoritmo,filas,columnas,tipoDato,x,y,esInicio,esFin,esObstaculo,tiempoEjecucion(ms)
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,5,3,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,4,4,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,3,5,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,2,6,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,1,7,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,0,8,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,9,0,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,8,1,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,7,2,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,6,3,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,5,4,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,4,5,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,3,6,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,2,7,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,1,8,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,0,9,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,9,1,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,8,2,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,7,3,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,6,4,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,5,5,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,3,7,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,2,8,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,1,9,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,9,2,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,8,3,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,7,4,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,6,5,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,5,6,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,4,7,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,3,8,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,2,9,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,9,3,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,7,5,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,6,6,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,5,7,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,4,8,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,3,9,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,9,4,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,8,5,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,7,6,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,5,8,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,4,9,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,9,5,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,8,6,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,7,7,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,6,8,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,5,9,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,9,6,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,8,7,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,7,8,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,6,9,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,9,7,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,8,8,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,7,9,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,9,8,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,8,9,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,visitado,9,9,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,0,0,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,1,0,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,2,0,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,3,0,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,4,0,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,5,0,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,6,0,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,7,0,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,8,0,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,9,0,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,9,1,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,9,2,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,9,3,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,9,4,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,9,5,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,9,6,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,9,7,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,9,8,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,camino,9,9,,,,
2025-07-29T17:07:47.389388842,bfs,10,10,tiempo,,,,,,, 1
