fecha,algoritmo,filas,columnas,tipoDato,x,y,esInicio,esFin,esObstaculo,tiempoEjecucion(ms)
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,0,true,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,1,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,2,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,3,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,4,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,5,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,6,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,7,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,8,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,9,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,10,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,11,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,12,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,13,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,14,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,15,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,16,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,17,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,18,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,19,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,20,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,21,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,22,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,23,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,24,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,25,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,26,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,27,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,28,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,0,29,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,0,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,1,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,2,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,3,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,4,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,5,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,6,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,7,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,8,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,9,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,10,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,11,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,12,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,13,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,14,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,15,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,16,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,17,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,18,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,19,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,20,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,21,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,22,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,23,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,24,false,false,false,
2025-07-29T22:56:37.454708659,recursivobacktracking,20,30,nodo,1,25,false,false,false,
